gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,results_to,team_alive,team_id,team_name,team_rating,team_region,team_seed,team_slot
mens,3/28/2019,0,1,1,1,1,0.356152712,0.183595481,0.078281818,4,1,2509,Purdue,91.97,South,3,116
mens,3/28/2019,0,1,1,1,1,0.367720351,0.152959135,0.070784605,4,1,2641,Texas Tech,92.52,West,3,52
mens,3/28/2019,0,1,1,1,0.740434548,0.25997361,0.127157846,0.06420919,3,1,127,Michigan State,92.23,East,2,28
mens,3/28/2019,0,1,1,1,0.562971661,0.251134483,0.101366544,0.041419541,3,1,96,Kentucky,90.85,Midwest,2,92
mens,3/28/2019,0,1,1,1,0.380144264,0.196179839,0.075172735,0.029328216,3,1,2,Auburn,90.5,Midwest,5,72
mens,3/28/2019,0,1,1,1,0.252417432,0.137718895,0.05537818,0.023614889,3,1,259,Virginia Tech,90.22,East,4,12
mens,3/28/2019,0,1,1,1,0.437028339,0.173724824,0.060192215,0.021473347,3,1,248,Houston,89.58,Midwest,3,84
mens,3/28/2019,0,1,1,1,0.259565452,0.0498893,0.015088233,0.005029684,3,1,99,Louisiana State,87.07,East,3,20
mens,3/28/2019,0,1,1,1,0,0,0,0,7,0,52,Florida State,90.37,West,4,44
mens,3/28/2019,0,1,1,1,0,0,0,0,7,0,130,Michigan,91.92,West,2,60
mens,3/28/2019,0,1,1,1,0,0,0,0,7,0,2483,Oregon,86.95,South,12,106
mens,3/28/2019,0,1,1,1,0,0,0,0,7,0,2633,Tennessee,91.88,South,2,124
mens,3/28/2019,0,1,1,0,0,0,0,0,7,0,2116,Central Florida,83.35,East,9,6
mens,3/28/2019,0,1,1,0,0,0,0,0,7,0,2335,Liberty,79.42,East,12,10
mens,3/28/2019,0,1,1,0,0,0,0,0,7,0,120,Maryland,85.23,East,6,16
mens,3/28/2019,0,1,1,0,0,0,0,0,7,0,135,Minnesota,82.69,East,10,26
mens,3/28/2019,0,1,1,0,0,0,0,0,7,0,239,Baylor,82.24,West,9,38
mens,3/28/2019,0,1,1,0,0,0,0,0,7,0,93,Murray State,83.89,West,12,42
mens,3/28/2019,0,1,1,0,0,0,0,0,7,0,2084,Buffalo,86.83,West,6,48
mens,3/28/2019,0,1,1,0,0,0,0,0,7,0,57,Florida,85.35,West,10,58
mens,3/28/2019,0,1,1,0,0,0,0,0,7,0,264,Washington,84.32,Midwest,9,70
mens,3/28/2019,0,1,1,0,0,0,0,0,7,0,2305,Kansas,87.11,Midwest,4,76
mens,3/28/2019,0,1,1,0,0,0,0,0,7,0,194,Ohio State,83.57,Midwest,11,82
mens,3/28/2019,0,1,1,0,0,0,0,0,7,0,2747,Wofford,85.52,Midwest,7,88
mens,3/28/2019,0,1,1,0,0,0,0,0,7,0,201,Oklahoma,85,South,9,102
mens,3/28/2019,0,1,1,0,0,0,0,0,7,0,300,UC-Irvine,80.01,South,13,110
mens,3/28/2019,0,1,1,0,0,0,0,0,7,0,222,Villanova,87.29,South,6,112
mens,3/28/2019,0,1,1,0,0,0,0,0,7,0,2294,Iowa,83.85,South,10,122
mens,3/28/2019,1,1,0,0,0,0,0,0,7,0,2449,North Dakota State,70.79,East,16b,3
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,2670,Virginia Commonwealth,81.7,East,8,4
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,344,Mississippi State,85.11,East,5,8
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,139,Saint Louis,77.01,East,13,14
mens,3/28/2019,1,1,0,0,0,0,0,0,7,0,2057,Belmont,81.74,East,11a,18
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,43,Yale,77.11,East,14,22
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,97,Louisville,85.9,East,7,24
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,71,Bradley,72.91,East,15,30
mens,3/28/2019,1,1,0,0,0,0,0,0,7,0,161,Fairleigh Dickinson,70.86,West,16a,34
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,183,Syracuse,83.92,West,8,36
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,269,Marquette,84.41,West,5,40
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,261,Vermont,79.29,West,13,46
mens,3/28/2019,1,1,0,0,0,0,0,0,7,0,9,Arizona State,81.94,West,11a,50
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,94,Northern Kentucky,77.27,West,14,54
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,2440,Nevada,86.11,West,7,56
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,149,Montana,76.17,West,15,62
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,314,Iona,71.88,Midwest,16,66
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,328,Utah State,82.26,Midwest,8,68
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,166,New Mexico State,80.91,Midwest,12,74
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,111,Northeastern,78.58,Midwest,13,78
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,66,Iowa State,86.12,Midwest,6,80
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,2247,Georgia State,76.3,Midwest,14,86
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,2550,Seton Hall,82.2,Midwest,10,90
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,2000,Abilene Christian,72.33,Midwest,15,94
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,2241,Gardner-Webb,71.74,South,16,98
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,145,Mississippi,81.64,South,8,100
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,275,Wisconsin,86.54,South,5,104
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,2306,Kansas State,86.65,South,4,108
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,2608,Saint Mary's (CA),83.58,South,11,114
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,295,Old Dominion,76.98,South,14,118
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,2132,Cincinnati,85.44,South,7,120
mens,3/28/2019,0,1,0,0,0,0,0,0,7,0,2142,Colgate,74.95,South,15,126
mens,3/28/2019,1,0,0,0,0,0,0,0,7,0,2428,North Carolina Central,65.48,East,16a,2
mens,3/28/2019,1,0,0,0,0,0,0,0,7,0,218,Temple,79.39,East,11b,19
mens,3/28/2019,1,0,0,0,0,0,0,0,7,0,2504,Prairie View,69.57,West,16b,35
mens,3/28/2019,1,0,0,0,0,0,0,0,7,0,2599,St. John's (NY),78.84,West,11b,51
mens,3/24/2019,0,1,1,1,0.747582568,0.552418195,0.33154399,0.198732337,3,1,150,Duke,96.44,East,1,0
mens,3/24/2019,0,1,1,1,0.868307951,0.53237216,0.332352177,0.175614425,3,1,258,Virginia,95.42,South,1,96
mens,3/24/2019,0,1,1,1,0.73794124,0.484627404,0.25074342,0.140144245,3,1,2250,Gonzaga,95.29,West,1,32
mens,3/24/2019,0,1,1,1,0.619855736,0.378960855,0.184002166,0.088032646,3,1,153,North Carolina,93.61,Midwest,1,64
mens,3/24/2019,0,1,1,1,0.740434548,0.25997361,0.12923847,0.065513248,3,1,127,Michigan State,92.23,East,2,28
mens,3/24/2019,0,1,1,1,0.514331235,0.226476979,0.119411922,0.052480247,3,1,2633,Tennessee,91.88,South,2,124
mens,3/24/2019,0,1,1,1,0.485668765,0.208768054,0.112296135,0.050411537,3,1,2509,Purdue,91.45,South,3,116
mens,3/24/2019,0,1,1,1,0.494656036,0.195262991,0.090657296,0.046282567,3,1,130,Michigan,91.92,West,2,60
mens,3/24/2019,0,1,1,1,0.562971661,0.251134483,0.103004689,0.042307712,3,1,96,Kentucky,90.85,Midwest,2,92
mens,3/24/2019,0,1,1,1,0.505343965,0.201463456,0.080648804,0.036356682,3,1,2641,Texas Tech,91.05,West,3,52
mens,3/24/2019,0,1,1,1,0.380144264,0.196179839,0.076453949,0.029990699,3,1,2,Auburn,90.5,Midwest,5,72
mens,3/24/2019,0,1,1,1,0.252417432,0.137718895,0.056492847,0.024203907,3,1,259,Virginia Tech,90.22,East,4,12
mens,3/24/2019,0,1,1,1,0.437028339,0.173724824,0.061319094,0.022005353,3,1,248,Houston,89.58,Midwest,3,84
mens,3/24/2019,0,1,1,1,0.26205876,0.118646148,0.045211836,0.019551674,3,1,52,Florida State,90.37,West,4,44
mens,3/24/2019,0,1,1,1,0.259565452,0.0498893,0.015463337,0.005185731,3,1,99,Louisiana State,87.07,East,3,20
mens,3/24/2019,0,1,1,1,0.131692049,0.032382807,0.011159867,0.003186991,3,1,2483,Oregon,86.95,South,12,106
mens,3/24/2019,0,1,1,0,0,0,0,0,7,0,2116,Central Florida,83.35,East,9,6
mens,3/24/2019,0,1,1,0,0,0,0,0,7,0,2335,Liberty,79.42,East,12,10
mens,3/24/2019,0,1,1,0,0,0,0,0,7,0,120,Maryland,85.23,East,6,16
mens,3/24/2019,0,1,1,0,0,0,0,0,7,0,135,Minnesota,82.69,East,10,26
mens,3/24/2019,0,1,1,0,0,0,0,0,7,0,239,Baylor,82.24,West,9,38
mens,3/24/2019,0,1,1,0,0,0,0,0,7,0,93,Murray State,83.89,West,12,42
mens,3/24/2019,0,1,1,0,0,0,0,0,7,0,2084,Buffalo,86.83,West,6,48
mens,3/24/2019,0,1,1,0,0,0,0,0,7,0,57,Florida,85.35,West,10,58
mens,3/24/2019,0,1,1,0,0,0,0,0,7,0,264,Washington,84.32,Midwest,9,70
mens,3/24/2019,0,1,1,0,0,0,0,0,7,0,2305,Kansas,87.11,Midwest,4,76
mens,3/24/2019,0,1,1,0,0,0,0,0,7,0,194,Ohio State,83.57,Midwest,11,82
mens,3/24/2019,0,1,1,0,0,0,0,0,7,0,2747,Wofford,85.52,Midwest,7,88
mens,3/24/2019,0,1,1,0,0,0,0,0,7,0,201,Oklahoma,85,South,9,102
mens,3/24/2019,0,1,1,0,0,0,0,0,7,0,300,UC-Irvine,80.01,South,13,110
mens,3/24/2019,0,1,1,0,0,0,0,0,7,0,222,Villanova,87.29,South,6,112
mens,3/24/2019,0,1,1,0,0,0,0,0,7,0,2294,Iowa,83.85,South,10,122
mens,3/24/2019,1,1,0,0,0,0,0,0,7,0,2449,North Dakota State,70.79,East,16b,3
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,2670,Virginia Commonwealth,81.7,East,8,4
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,344,Mississippi State,85.11,East,5,8
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,139,Saint Louis,77.01,East,13,14
mens,3/24/2019,1,1,0,0,0,0,0,0,7,0,2057,Belmont,81.74,East,11a,18
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,43,Yale,77.11,East,14,22
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,97,Louisville,85.9,East,7,24
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,71,Bradley,72.91,East,15,30
mens,3/24/2019,1,1,0,0,0,0,0,0,7,0,161,Fairleigh Dickinson,70.86,West,16a,34
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,183,Syracuse,83.92,West,8,36
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,269,Marquette,84.41,West,5,40
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,261,Vermont,79.29,West,13,46
mens,3/24/2019,1,1,0,0,0,0,0,0,7,0,9,Arizona State,81.94,West,11a,50
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,94,Northern Kentucky,77.27,West,14,54
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,2440,Nevada,86.11,West,7,56
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,149,Montana,76.17,West,15,62
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,314,Iona,71.88,Midwest,16,66
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,328,Utah State,82.26,Midwest,8,68
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,166,New Mexico State,80.91,Midwest,12,74
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,111,Northeastern,78.58,Midwest,13,78
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,66,Iowa State,86.12,Midwest,6,80
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,2247,Georgia State,76.3,Midwest,14,86
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,2550,Seton Hall,82.2,Midwest,10,90
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,2000,Abilene Christian,72.33,Midwest,15,94
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,2241,Gardner-Webb,71.74,South,16,98
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,145,Mississippi,81.64,South,8,100
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,275,Wisconsin,86.54,South,5,104
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,2306,Kansas State,86.65,South,4,108
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,2608,Saint Mary's (CA),83.58,South,11,114
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,295,Old Dominion,76.98,South,14,118
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,2132,Cincinnati,85.44,South,7,120
mens,3/24/2019,0,1,0,0,0,0,0,0,7,0,2142,Colgate,74.95,South,15,126
mens,3/24/2019,1,0,0,0,0,0,0,0,7,0,2428,North Carolina Central,65.48,East,16a,2
mens,3/24/2019,1,0,0,0,0,0,0,0,7,0,218,Temple,79.39,East,11b,19
mens,3/24/2019,1,0,0,0,0,0,0,0,7,0,2504,Prairie View,69.57,West,16b,35
mens,3/24/2019,1,0,0,0,0,0,0,0,7,0,2599,St. John's (NY),78.84,West,11b,51
mens,3/23/2019,0,1,1,0.910152985,0.706998447,0.49319458,0.293113586,0.174466734,2,1,150,Duke,95.99,East,1,0
mens,3/23/2019,0,1,1,0.879332425,0.799486594,0.501785222,0.312592362,0.166030426,2,1,258,Virginia,95.25,South,1,96
mens,3/23/2019,0,1,1,1,0.739670151,0.501772015,0.260555257,0.146097031,3,1,2250,Gonzaga,95.29,West,1,32
mens,3/23/2019,0,1,1,1,0.770967623,0.322667522,0.171430641,0.092337161,3,1,127,Michigan State,93.18,East,2,28
mens,3/23/2019,0,1,1,0.872179012,0.539642907,0.323237494,0.160790805,0.077294417,2,1,153,North Carolina,93.28,Midwest,1,64
mens,3/23/2019,0,1,1,1,0.667047324,0.329754224,0.14751463,0.064236465,3,1,96,Kentucky,91.81,Midwest,2,92
mens,3/23/2019,0,1,1,1,0.539088228,0.245876888,0.130162994,0.057922874,3,1,2509,Purdue,91.45,South,3,116
mens,3/23/2019,0,1,1,1,0.559261472,0.217490346,0.100623641,0.051236402,3,1,130,Michigan,91.92,West,2,60
mens,3/23/2019,0,1,1,0.802144408,0.412181086,0.194037327,0.101548342,0.044645101,2,1,2633,Tennessee,91.4,South,2,124
mens,3/23/2019,0,1,1,1,0.423284828,0.212179105,0.084658236,0.033164112,3,1,2,Auburn,90.5,Midwest,5,72
mens,3/23/2019,0,1,1,0.669794715,0.326995894,0.125832252,0.049273276,0.021812049,2,1,2641,Texas Tech,89.88,West,3,52
mens,3/23/2019,0,1,1,0.855502177,0.24920857,0.122225858,0.048931151,0.020571982,2,1,259,Virginia Tech,89.52,East,4,12
mens,3/23/2019,0,1,1,1,0.260329849,0.124053219,0.047274516,0.020452739,3,1,52,Florida State,90.32,West,4,44
mens,3/23/2019,0,1,1,0.715709054,0.265589936,0.105307117,0.036578797,0.012610811,2,1,248,Houston,88.3,Midwest,3,84
mens,3/23/2019,0,1,1,1,0.229032377,0.050885548,0.015944971,0.005412979,3,1,99,Louisiana State,87.07,East,3,20
mens,3/23/2019,0,1,1,0.330205285,0.113742634,0.030852169,0.010491728,0.004120981,2,1,2084,Buffalo,86.83,West,6,48
mens,3/23/2019,0,1,1,0.120667575,0.080085389,0.021487126,0.007165788,0.001997795,2,1,201,Oklahoma,85,South,9,102
mens,3/23/2019,0,1,1,0.693213096,0.096429495,0.021135824,0.006300905,0.001573802,2,1,2483,Oregon,84.94,South,12,106
mens,3/23/2019,0,1,1,0.197855592,0.048730686,0.012611563,0.004530594,0.001359259,2,1,2294,Iowa,83.85,South,10,122
mens,3/23/2019,0,1,1,0.284290946,0.06736274,0.01817712,0.004689558,0.001228398,2,1,194,Ohio State,83.57,Midwest,11,82
mens,3/23/2019,0,1,1,0.127820988,0.037072265,0.011344939,0.002907328,0.000756829,2,1,264,Washington,84.32,Midwest,9,70
mens,3/23/2019,0,1,1,0.089847015,0.029222833,0.008004496,0.001885928,0.000497752,2,1,2116,Central Florida,83.35,East,9,6
mens,3/23/2019,0,1,1,0.144497823,0.01457015,0.003021996,0.000475304,8.71E-05,2,1,2335,Liberty,79.42,East,12,10
mens,3/23/2019,0,1,1,0.306786904,0.023998522,0.00306605,0.00055966,8.68E-05,2,1,300,UC-Irvine,80.01,South,13,110
mens,3/23/2019,0,1,1,0,0,0,0,0,7,0,120,Maryland,85.23,East,6,16
mens,3/23/2019,0,1,1,0,0,0,0,0,7,0,135,Minnesota,82.69,East,10,26
mens,3/23/2019,0,1,1,0,0,0,0,0,7,0,239,Baylor,82.24,West,9,38
mens,3/23/2019,0,1,1,0,0,0,0,0,7,0,93,Murray State,83.89,West,12,42
mens,3/23/2019,0,1,1,0,0,0,0,0,7,0,57,Florida,85.35,West,10,58
mens,3/23/2019,0,1,1,0,0,0,0,0,7,0,2305,Kansas,87.11,Midwest,4,76
mens,3/23/2019,0,1,1,0,0,0,0,0,7,0,2747,Wofford,85.52,Midwest,7,88
mens,3/23/2019,0,1,1,0,0,0,0,0,7,0,222,Villanova,87.29,South,6,112
mens,3/23/2019,1,1,0,0,0,0,0,0,7,0,2449,North Dakota State,70.79,East,16b,3
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,2670,Virginia Commonwealth,81.7,East,8,4
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,344,Mississippi State,85.11,East,5,8
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,139,Saint Louis,77.01,East,13,14
mens,3/23/2019,1,1,0,0,0,0,0,0,7,0,2057,Belmont,81.74,East,11a,18
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,43,Yale,77.11,East,14,22
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,97,Louisville,85.9,East,7,24
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,71,Bradley,72.91,East,15,30
mens,3/23/2019,1,1,0,0,0,0,0,0,7,0,161,Fairleigh Dickinson,70.86,West,16a,34
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,183,Syracuse,83.92,West,8,36
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,269,Marquette,84.41,West,5,40
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,261,Vermont,79.29,West,13,46
mens,3/23/2019,1,1,0,0,0,0,0,0,7,0,9,Arizona State,81.94,West,11a,50
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,94,Northern Kentucky,77.27,West,14,54
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,2440,Nevada,86.11,West,7,56
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,149,Montana,76.17,West,15,62
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,314,Iona,71.88,Midwest,16,66
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,328,Utah State,82.26,Midwest,8,68
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,166,New Mexico State,80.91,Midwest,12,74
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,111,Northeastern,78.58,Midwest,13,78
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,66,Iowa State,86.12,Midwest,6,80
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,2247,Georgia State,76.3,Midwest,14,86
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,2550,Seton Hall,82.2,Midwest,10,90
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,2000,Abilene Christian,72.33,Midwest,15,94
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,2241,Gardner-Webb,71.74,South,16,98
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,145,Mississippi,81.64,South,8,100
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,275,Wisconsin,86.54,South,5,104
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,2306,Kansas State,86.65,South,4,108
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,2608,Saint Mary's (CA),83.58,South,11,114
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,295,Old Dominion,76.98,South,14,118
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,2132,Cincinnati,85.44,South,7,120
mens,3/23/2019,0,1,0,0,0,0,0,0,7,0,2142,Colgate,74.95,South,15,126
mens,3/23/2019,1,0,0,0,0,0,0,0,7,0,2428,North Carolina Central,65.48,East,16a,2
mens,3/23/2019,1,0,0,0,0,0,0,0,7,0,218,Temple,79.39,East,11b,19
mens,3/23/2019,1,0,0,0,0,0,0,0,7,0,2504,Prairie View,69.57,West,16b,35
mens,3/23/2019,1,0,0,0,0,0,0,0,7,0,2599,St. John's (NY),78.84,West,11b,51
mens,3/22/2019,0,1,1,0.910152985,0.706998447,0.515631561,0.314572383,0.189148164,2,1,150,Duke,95.99,East,1,0
mens,3/22/2019,0,1,1,0.879332425,0.799486594,0.534282188,0.338297649,0.18251915,2,1,258,Virginia,95.25,South,1,96
mens,3/22/2019,0,1,1,0.914694669,0.72685704,0.502772555,0.265532564,0.149459412,2,1,2250,Gonzaga,95.06,West,1,32
mens,3/22/2019,0,1,1,0.872179012,0.546271554,0.341721617,0.174067259,0.085288657,2,1,153,North Carolina,93.28,Midwest,1,64
mens,3/22/2019,0,1,1,0.827370516,0.586292852,0.23888485,0.129177127,0.069541214,2,1,127,Michigan State,92.34,East,2,28
mens,3/22/2019,0,1,1,0.802144408,0.493354637,0.227644503,0.120634337,0.053547816,2,1,2633,Tennessee,91.4,South,2,124
mens,3/22/2019,0,1,1,0.717914991,0.48456674,0.244914216,0.115100859,0.052278196,2,1,96,Kentucky,91.35,Midwest,2,92
mens,3/22/2019,0,1,1,0.761942485,0.420759703,0.173704716,0.08193721,0.041880848,2,1,130,Michigan,91.2,West,2,60
mens,3/22/2019,0,1,1,0.669794715,0.363324179,0.148841677,0.059835986,0.026670004,2,1,2641,Texas Tech,89.88,West,3,52
mens,3/22/2019,0,1,1,0.534118671,0.264641715,0.111112572,0.056502585,0.024010899,2,1,2509,Purdue,89.31,South,3,116
mens,3/22/2019,0,1,1,0.855502177,0.24920857,0.132101218,0.055160262,0.023543467,2,1,259,Virginia Tech,89.52,East,4,12
mens,3/22/2019,0,1,1,0.559680377,0.23088116,0.120283108,0.048486606,0.019084668,2,1,2,Auburn,89.2,Midwest,5,72
mens,3/22/2019,0,1,1,0.715709054,0.3040345,0.119861688,0.042930106,0.015141985,2,1,248,Houston,88.3,Midwest,3,84
mens,3/22/2019,0,1,1,0.697480182,0.190478765,0.088402935,0.032423049,0.013351854,2,1,52,Florida State,88.79,West,4,44
mens,3/22/2019,0,1,1,0.440319623,0.184915744,0.097638347,0.035441435,0.01265665,2,1,2305,Kansas,87.11,Midwest,4,76
mens,3/22/2019,0,1,1,0.465881329,0.175786295,0.057226468,0.02380472,0.008227266,2,1,222,Villanova,87.29,South,6,112
mens,3/22/2019,0,1,1,0.330205285,0.13187391,0.039111202,0.013709747,0.005428505,2,1,2084,Buffalo,86.83,West,6,48
mens,3/22/2019,0,1,1,0.5596643,0.180697318,0.041849196,0.014445546,0.005203186,2,1,99,Louisiana State,86.58,East,3,20
mens,3/22/2019,0,1,1,0.4403357,0.173381166,0.049689618,0.014797989,0.004670998,2,1,120,Maryland,85.23,East,6,16
mens,3/22/2019,0,1,1,0.28208501,0.130371911,0.041168017,0.012471666,0.003766299,2,1,2747,Wofford,85.52,Midwest,7,88
mens,3/22/2019,0,1,1,0.120667575,0.080085389,0.024721515,0.008544142,0.00245399,2,1,201,Oklahoma,85,South,9,102
mens,3/22/2019,0,1,1,0.238057515,0.084042208,0.021829958,0.006265587,0.002082828,2,1,57,Florida,85.35,West,10,58
mens,3/22/2019,0,1,1,0.693213096,0.096429495,0.024618505,0.007636859,0.001971755,2,1,2483,Oregon,84.94,South,12,106
mens,3/22/2019,0,1,1,0.197855592,0.066217352,0.016735468,0.006152019,0.001878458,2,1,2294,Iowa,83.85,South,10,122
mens,3/22/2019,0,1,1,0.284290946,0.081026849,0.021760167,0.005839326,0.001575499,2,1,194,Ohio State,83.57,Midwest,11,82
mens,3/22/2019,0,1,1,0.302519818,0.05179656,0.016683789,0.004475597,0.001401459,2,1,93,Murray State,83.89,West,12,42
mens,3/22/2019,0,1,1,0.172629484,0.059628663,0.00942614,0.003019854,0.001017622,2,1,135,Minnesota,82.69,East,10,26
mens,3/22/2019,0,1,1,0.127820988,0.037931541,0.01265284,0.003385579,0.000911003,2,1,264,Washington,84.32,Midwest,9,70
mens,3/22/2019,0,1,1,0.089847015,0.029222833,0.008983265,0.002254859,0.000610249,2,1,2116,Central Florida,83.35,East,9,6
mens,3/22/2019,0,1,1,0.085305331,0.030867635,0.008653169,0.001809046,0.000453048,2,1,239,Baylor,82.24,West,9,38
mens,3/22/2019,0,1,1,0.306786904,0.023998522,0.003658781,0.000704853,0.00011439,2,1,300,UC-Irvine,80.01,South,13,110
mens,3/22/2019,0,1,1,0.144497823,0.01457015,0.00343415,0.000583193,0.000110461,2,1,2335,Liberty,79.42,East,12,10
mens,3/22/2019,1,1,0,0,0,0,0,0,7,0,2449,North Dakota State,70.79,East,16b,3
mens,3/22/2019,0,1,0,0,0,0,0,0,7,0,2670,Virginia Commonwealth,81.7,East,8,4
mens,3/22/2019,0,1,0,0,0,0,0,0,7,0,344,Mississippi State,85.11,East,5,8
mens,3/22/2019,0,1,0,0,0,0,0,0,7,0,139,Saint Louis,77.01,East,13,14
mens,3/22/2019,1,1,0,0,0,0,0,0,7,0,2057,Belmont,81.74,East,11a,18
mens,3/22/2019,0,1,0,0,0,0,0,0,7,0,43,Yale,77.11,East,14,22
mens,3/22/2019,0,1,0,0,0,0,0,0,7,0,97,Louisville,85.9,East,7,24
mens,3/22/2019,0,1,0,0,0,0,0,0,7,0,71,Bradley,72.91,East,15,30
mens,3/22/2019,1,1,0,0,0,0,0,0,7,0,161,Fairleigh Dickinson,70.86,West,16a,34
mens,3/22/2019,0,1,0,0,0,0,0,0,7,0,183,Syracuse,83.92,West,8,36
mens,3/22/2019,0,1,0,0,0,0,0,0,7,0,269,Marquette,84.41,West,5,40
mens,3/22/2019,0,1,0,0,0,0,0,0,7,0,261,Vermont,79.29,West,13,46
mens,3/22/2019,1,1,0,0,0,0,0,0,7,0,9,Arizona State,81.94,West,11a,50
mens,3/22/2019,0,1,0,0,0,0,0,0,7,0,94,Northern Kentucky,77.27,West,14,54
mens,3/22/2019,0,1,0,0,0,0,0,0,7,0,2440,Nevada,86.11,West,7,56
mens,3/22/2019,0,1,0,0,0,0,0,0,7,0,149,Montana,76.17,West,15,62
mens,3/22/2019,0,1,0,0,0,0,0,0,7,0,314,Iona,71.88,Midwest,16,66
mens,3/22/2019,0,1,0,0,0,0,0,0,7,0,328,Utah State,82.26,Midwest,8,68
mens,3/22/2019,0,1,0,0,0,0,0,0,7,0,166,New Mexico State,80.91,Midwest,12,74
mens,3/22/2019,0,1,0,0,0,0,0,0,7,0,111,Northeastern,78.58,Midwest,13,78
